|               wave | ion | NIST | Instr |           amplitude |       Source |
| 14527.320503644938 |  OH |    1 |    32 |   3.075214399138654 | wavemodel.py |
| 14567.963454785027 |  OH |    1 |    32 |  225.92532203354514 | wavemodel.py |
|  14608.82498771303 |  OH |    1 |    32 |   604.2631841690815 | wavemodel.py |
| 14641.093145471741 |  OH |    1 |    32 |   0.628728257108722 | wavemodel.py |
| 14649.385918895956 |  OH |    1 |    32 | 0.46591259086002945 | wavemodel.py |
| 14655.081590031294 |  OH |    1 |    32 |  0.2947912822234818 | wavemodel.py |
| 14660.856212382265 |  OH |    1 |    32 |  0.6939357866451819 | wavemodel.py |
| 14669.076959338647 |  OH |    1 |    32 |   156.5200789113911 | wavemodel.py |
|  14674.56762370955 |  OH |    1 |    32 |  3.2160104634119433 | wavemodel.py |
| 14682.564293757705 |  OH |    1 |    32 |  1.8976507036141683 | wavemodel.py |
| 14702.458723821825 |  OH |    1 |    32 |  339.58363147115335 | wavemodel.py |
| 14717.327957096408 |  OH |    1 |    32 |   8.910371156677815 | wavemodel.py |
| 14744.043762564139 |  OH |    1 |    32 |   64.37953355111907 | wavemodel.py |
| 14759.622028049454 |  OH |    1 |    32 |   32.65817462147823 | wavemodel.py |
| 14776.420594616677 |  OH |    1 |    32 |    80.1171865433936 | wavemodel.py |
| 14787.777231306047 |  OH |    1 |    32 |   187.4669674753982 | wavemodel.py |
| 14803.874408075306 |  OH |    1 |    32 |  143.18001474717963 | wavemodel.py |
| 14809.835411945389 |  OH |    1 |    32 |    84.5882919886991 | wavemodel.py |
| 14837.147631589802 |  OH |    1 |    32 |  397.15008097955644 | wavemodel.py |
| 14868.459636217744 |  OH |    1 |    32 |   167.1204182893508 | wavemodel.py |
|  14891.71788927841 |  OH |    1 |    32 |   522.7675768176397 | wavemodel.py |
| 14913.096109702057 |  OH |    1 |    32 |   44.99280147470009 | wavemodel.py |
| 14935.963987547544 |  OH |    1 |    32 |  183.57847046907858 | wavemodel.py |
| 15010.837519745752 |  OH |    1 |    32 |   7.032348584450573 | wavemodel.py |
|  15030.15844939586 |  OH |    1 |    32 |  10.074415385844858 | wavemodel.py |
|  15059.60047042265 |  OH |    1 |    32 |  1370.8058309547043 | wavemodel.py |
| 15068.396297102883 |  OH |    1 |    32 |   44.64897952062103 | wavemodel.py |
|  15073.08580496201 |  OH |    1 |    32 |   472.4153233789964 | wavemodel.py |
| 15086.380227060738 |  OH |    1 |    32 |   17.11089242022015 | wavemodel.py |
|  15092.39948499467 |  OH |    1 |    32 |  154.21425276974057 | wavemodel.py |
| 15111.511836164755 |  OH |    1 |    32 |   5.641915165351319 | wavemodel.py |
| 15117.855419453406 |  OH |    1 |    32 |   41.01526694857452 | wavemodel.py |
| 15138.598302904975 |  OH |    1 |    32 |    1.32075132403223 | wavemodel.py |
| 15143.301431875914 |  OH |    1 |    32 |  1.4337548871647994 | wavemodel.py |
| 15149.644503061683 |  OH |    1 |    32 |   8.557876601089648 | wavemodel.py |
| 15155.109640593197 |  OH |    1 |    32 |  1.6438323653894047 | wavemodel.py |
| 15181.841244035188 |  OH |    1 |    32 |   0.298281661473793 | wavemodel.py |
| 15191.289325401596 |  OH |    1 |    32 |   307.3299528354749 | wavemodel.py |
| 15245.119029759773 |  OH |    1 |    32 |  1026.4041234585873 | wavemodel.py |
|   15291.9664872201 |  OH |    1 |    32 |  382.90179563479086 | wavemodel.py |
| 15336.592511232726 |  OH |    1 |    32 |   957.9729040197378 | wavemodel.py |
| 15399.541517509646 |  OH |    1 |    32 |   289.2274992664266 | wavemodel.py |
|  15409.36228424806 |  OH |    1 |    32 |  0.6948044186088589 | wavemodel.py |
| 15415.507923794896 |  OH |    1 |    32 |  0.4260315917471496 | wavemodel.py |
| 15436.366682931519 |  OH |    1 |    32 |   622.4137221518812 | wavemodel.py |
| 15442.918946939564 |  OH |    1 |    32 |  2.7031626235715978 | wavemodel.py |
| 15466.350091687471 |  OH |    1 |    32 |   21.59501441889387 | wavemodel.py |
| 15478.440568958456 |  OH |    1 |    32 |  11.163053337571284 | wavemodel.py |
| 15505.099780932438 |  OH |    1 |    32 |   78.72045003365537 | wavemodel.py |
| 15514.007130610906 |  OH |    1 |    32 |  148.34683868259322 | wavemodel.py |
| 15522.112830397611 |  OH |    1 |    32 |   40.91791212324323 | wavemodel.py |
|  15544.57757349796 |  OH |    1 |    32 |  264.40794365404105 | wavemodel.py |
| 15550.383775733662 |  OH |    1 |    32 |  226.87928777230286 | wavemodel.py |
|  15574.41406803064 |  OH |    1 |    32 |  106.52218887141424 | wavemodel.py |
|  15601.89302739848 |  OH |    1 |    32 |  422.86798773694596 | wavemodel.py |
| 15635.781459601874 |  OH |    1 |    32 |  244.79202211938858 | wavemodel.py |
| 15659.380552090484 |  OH |    1 |    32 |   579.4996201683355 | wavemodel.py |
| 15706.829568625211 |  OH |    1 |    32 |  209.11242143732295 | wavemodel.py |
| 15764.634534804598 |  OH |    1 |    32 |  14.706076216129036 | wavemodel.py |
|  15786.42734352746 |  OH |    1 |    32 |   20.30772734578856 | wavemodel.py |
| 15837.537989369706 |  OH |    1 |    32 |  1476.9575293244486 | wavemodel.py |
| 15846.872318347301 |  OH |    1 |    32 |  49.866940605846565 | wavemodel.py |
| 15852.390631349386 |  OH |    1 |    32 |   521.0817507876884 | wavemodel.py |
| 15866.823705076948 |  OH |    1 |    32 |   19.14383723076157 | wavemodel.py |
|  15873.64292510494 |  OH |    1 |    32 |  164.91548490424748 | wavemodel.py |
|  15894.37522684504 |  OH |    1 |    32 |   6.585731759944229 | wavemodel.py |
| 15901.623774690795 |  OH |    1 |    32 |   51.72165053207425 | wavemodel.py |
| 15920.339631581472 |  OH |    1 |    32 |  3.5620190307573663 | wavemodel.py |
| 15929.321611179788 |  OH |    1 |    32 |  1.8661639497415554 | wavemodel.py |
| 15936.563492282838 |  OH |    1 |    32 |  11.079375851013895 | wavemodel.py |
| 15976.966728875423 |  OH |    1 |    32 |   323.1739378953244 | wavemodel.py |
| 16027.900539586028 |  OH |    1 |    32 |  0.3125710118690188 | wavemodel.py |
| 16035.211372466589 |  OH |    1 |    32 |   1105.677460456995 | wavemodel.py |
| 16046.471476025123 |  OH |    1 |    32 | 0.43407898701207803 | wavemodel.py |
| 16062.839223724362 |  OH |    1 |    32 |  0.5016068286632372 | wavemodel.py |
| 16084.146173443427 |  OH |    1 |    32 |   426.1585685253374 | wavemodel.py |
| 16133.015048824354 |  OH |    1 |    32 |  1100.8899125145906 | wavemodel.py |
| 16199.039924406316 |  OH |    1 |    32 |  306.66380802597905 | wavemodel.py |
| 16239.812405335932 |  OH |    1 |    32 |   716.9511715956837 | wavemodel.py |
| 16250.508255946585 |  OH |    1 |    32 |  0.9732416585636875 | wavemodel.py |
| 16257.174447901305 |  OH |    1 |    32 |  0.5695703086519873 | wavemodel.py |
|  16274.76328534212 |  OH |    1 |    32 |   5.016564454091526 | wavemodel.py |
| 16284.174658581685 |  OH |    1 |    32 |   3.184465396241076 | wavemodel.py |
| 16306.732179181692 |  OH |    1 |    32 |   24.62359584997956 | wavemodel.py |
| 16321.545339859058 |  OH |    1 |    32 |  167.34828446557208 | wavemodel.py |
| 16346.219972287121 |  OH |    1 |    32 |   84.46548144972937 | wavemodel.py |
| 16355.768534855315 |  OH |    1 |    32 |  329.94422132128534 | wavemodel.py |
| 16364.855026782696 |  OH |    1 |    32 |  42.727093888507056 | wavemodel.py |
|  16392.96915121447 |  OH |    1 |    32 |  226.65829941957065 | wavemodel.py |
| 16419.221795885063 |  OH |    1 |    32 |  106.08784643875461 | wavemodel.py |
| 16446.649238370606 |  OH |    1 |    32 |   439.2460152971779 | wavemodel.py |
| 16452.032367832737 |  OH |    1 |    32 |   68.33487223646456 | wavemodel.py |
| 16482.838519502446 |  OH |    1 |    32 |   205.5407140983194 | wavemodel.py |
| 16506.873139477237 |  OH |    1 |    32 |    524.710452744654 | wavemodel.py |
|  16558.33664676491 |  OH |    1 |    32 |   177.5317752596959 | wavemodel.py |
| 16590.853121677894 |  OH |    1 |    32 |  19.475077511764617 | wavemodel.py |
| 16615.573822070957 |  OH |    1 |    32 |   27.03293190814084 | wavemodel.py |
| 16696.880486076894 |  OH |    1 |    32 |   1323.825297944955 | wavemodel.py |
|  16707.23863312287 |  OH |    1 |    32 |  42.894206840556826 | wavemodel.py |
| 16713.416137597567 |  OH |    1 |    32 |   504.9382228791887 | wavemodel.py |
| 16729.307693716397 |  OH |    1 |    32 |   16.60662107597081 | wavemodel.py |
|  16737.07061145946 |  OH |    1 |    32 |  164.78425155850425 | wavemodel.py |
|  16759.75454204591 |  OH |    1 |    32 |  11.304511915184843 | wavemodel.py |
| 16768.151702631774 |  OH |    1 |    32 |   49.18840437098246 | wavemodel.py |
| 16798.572209474023 |  OH |    1 |    32 |   1.811518969922462 | wavemodel.py |
| 16806.957726409426 |  OH |    1 |    32 |  12.061477663755909 | wavemodel.py |
| 16845.082232307766 |  OH |    1 |    32 |  303.45653118301635 | wavemodel.py |
| 16853.660065017768 |  OH |    1 |    32 |   2.263308621711179 | wavemodel.py |
| 16894.626537399985 |  OH |    1 |    32 |  0.6823213643910665 | wavemodel.py |
| 16908.297080078795 |  OH |    1 |    32 |  1031.8804139336369 | wavemodel.py |
| 16959.709815977607 |  OH |    1 |    32 |  360.58572804648765 | wavemodel.py |
| 17013.402866347496 |  OH |    1 |    32 |  1080.0908384341508 | wavemodel.py |
| 17083.034350146518 |  OH |    1 |    32 |    314.965716267868 | wavemodel.py |
|  17128.33579658715 |  OH |    1 |    32 |   698.9452455072689 | wavemodel.py |
| 17193.659370862213 |  OH |    1 |    32 |  1.1159843259508213 | wavemodel.py |
| 17200.940306057593 |  OH |    1 |    32 |  0.6601452266269006 | wavemodel.py |
|  17215.05172708268 |  OH |    1 |    32 |   163.6872162866509 | wavemodel.py |
| 17226.694753815496 |  OH |    1 |    32 |   3.158820219396101 | wavemodel.py |
| 17253.331356257808 |  OH |    1 |    32 |  326.75820991095327 | wavemodel.py |
| 17262.320050859966 |  OH |    1 |    32 |  12.285922294434645 | wavemodel.py |
| 17287.588434413912 |  OH |    1 |    32 |   71.79728023615614 | wavemodel.py |
|  17308.09658816147 |  OH |    1 |    32 |   39.08181152267871 | wavemodel.py |
|  17335.60255612146 |  OH |    1 |    32 |   200.1424665813143 | wavemodel.py |
|  17355.89092618268 |  OH |    1 |    32 |   67.85407132747879 | wavemodel.py |
| 17364.427889499748 |  OH |    1 |    32 |   92.97357432983607 | wavemodel.py |
|  17391.11138370826 |  OH |    1 |    32 |   392.2357991242185 | wavemodel.py |
|  17431.80472229571 |  OH |    1 |    32 |  153.71400311982637 | wavemodel.py |
| 17454.732963962673 |  OH |    1 |    32 |   429.5099262109364 | wavemodel.py |
| 17510.664478643874 |  OH |    1 |    32 |  153.28118870242042 | wavemodel.py |
| 17534.132032841644 |  OH |    1 |    32 |  29.899905095471166 | wavemodel.py |
| 17657.982197113197 |  OH |    1 |    32 |  1097.8631154789211 | wavemodel.py |
| 17669.645601913846 |  OH |    1 |    32 |   36.92171213726517 | wavemodel.py |
| 17676.638268343057 |  OH |    1 |    32 |  424.90772411327936 | wavemodel.py |
|  17694.07532738297 |  OH |    1 |    32 |  15.420450880637885 | wavemodel.py |
|  17703.27607873023 |  OH |    1 |    32 |  142.18930878046854 | wavemodel.py |
| 17728.701033593057 |  OH |    1 |    32 |   5.482256967755285 | wavemodel.py |
|  17738.29811951969 |  OH |    1 |    32 |   43.16333222504397 | wavemodel.py |
|  17772.23278434073 |  OH |    1 |    32 |  1.7497043420116978 | wavemodel.py |
|  17781.98501496622 |  OH |    1 |    32 |   11.38445932724853 | wavemodel.py |
|  17816.33933599319 |  OH |    1 |    32 |  248.83444047586934 | wavemodel.py |
|  17825.00351828688 |  OH |    1 |    32 | 0.41888819975294417 | wavemodel.py |
| 17834.827042572462 |  OH |    1 |    32 |  3.0565324004801133 | wavemodel.py |
| 17856.687250606312 |  OH |    1 |    32 |   0.976576691591616 | wavemodel.py |
|  17857.83933026555 |  OH |    1 |    32 |  1.0008390566086078 | wavemodel.py |
| 17885.181559687928 |  OH |    1 |    32 |   840.3311189887587 | wavemodel.py |
| 17896.278342689806 |  OH |    1 |    32 |  0.4244799749492132 | wavemodel.py |
| 17939.641888333095 |  OH |    1 |    32 |   294.9565657546859 | wavemodel.py |
| 17998.875966604424 |  OH |    1 |    32 |   909.1598816274437 | wavemodel.py |
|  18072.86863749897 |  OH |    1 |    32 |  250.66357743847286 | wavemodel.py |
| 18123.442354161183 |  OH |    1 |    32 |   596.2036614431504 | wavemodel.py |
| 18215.987058600695 |  OH |    1 |    32 |  149.41567498187453 | wavemodel.py |
|  18259.20011928191 |  OH |    1 |    32 |   297.0364313402613 | wavemodel.py |
|  18268.56337008674 |  OH |    1 |    32 |  1.1531099433391925 | wavemodel.py |
| 18276.470207531325 |  OH |    1 |    32 |  0.6485751050141684 | wavemodel.py |
| 18288.462316232642 |  OH |    1 |    32 |  5.5464201544918375 | wavemodel.py |
| 18299.802538592594 |  OH |    1 |    32 |  2.8871644722056233 | wavemodel.py |
| 18318.308358648897 |  OH |    1 |    32 |     20.428842230115 | wavemodel.py |
|  18334.39474701295 |  OH |    1 |    32 |  11.395941395250155 | wavemodel.py |
| 18357.836146884645 |  OH |    1 |    32 |   66.79966424796548 | wavemodel.py |
|  18369.22884040479 |  OH |    1 |    32 |   66.59023914413443 | wavemodel.py |
| 18380.520857860225 |  OH |    1 |    32 |   30.84979501771066 | wavemodel.py |
|   18406.6034814177 |  OH |    1 |    32 |   261.8285219452033 | wavemodel.py |
| 18438.579630574248 |  OH |    1 |    32 |   71.09040342458384 | wavemodel.py |
| 18464.624711818782 |  OH |    1 |    32 |  285.88503041652535 | wavemodel.py |
| 18509.057804818523 |  OH |    1 |    32 |   117.1281603622227 | wavemodel.py |
| 18531.201396115168 |  OH |    1 |    32 |  335.39321018790383 | wavemodel.py |
|  18565.26102737337 |  OH |    1 |    32 |  29.891088988531006 | wavemodel.py |
| 18592.404490517616 |  OH |    1 |    32 |  115.43440425785514 | wavemodel.py |
|  18707.71875846177 |  OH |    1 |    32 |   5.532610111189675 | wavemodel.py |
| 18736.138359428263 |  OH |    1 |    32 |   6.488484160806943 | wavemodel.py |
| 18749.584658546755 |  OH |    1 |    32 |   767.2446418816829 | wavemodel.py |
| 18763.317362751415 |  OH |    1 |    32 |  25.870558509926685 | wavemodel.py |
| 18771.006083499666 |  OH |    1 |    32 |  297.67217896762537 | wavemodel.py |
|  18791.50364973027 |  OH |    1 |    32 |  11.453543810341937 | wavemodel.py |
| 18801.543888306063 |  OH |    1 |    32 |  116.30165484463109 | wavemodel.py |
|  18830.53978263541 |  OH |    1 |    32 |   4.397169878758784 | wavemodel.py |
| 18841.663800684943 |  OH |    1 |    32 |   36.61096348096272 | wavemodel.py |
| 18880.262988811748 |  OH |    1 |    32 |  1.3301940926148688 | wavemodel.py |
|  18891.82923654697 |  OH |    1 |    32 |  10.065324472953016 | wavemodel.py |
| 18919.995864280758 |  OH |    1 |    32 |  186.00778427909538 | wavemodel.py |
|   18940.6313554293 |  OH |    1 |    32 |  0.3674455638648001 | wavemodel.py |
| 18951.959150420018 |  OH |    1 |    32 |  2.1286866163858127 | wavemodel.py |
|  18995.26660492491 |  OH |    1 |    32 |    582.500897368202 | wavemodel.py |
| 19022.710088948777 |  OH |    1 |    32 |  0.4141475958656674 | wavemodel.py |
| 19053.635494432838 |  OH |    1 |    32 |  230.37051670828754 | wavemodel.py |
| 19119.303607104062 |  OH |    1 |    32 |   689.3763601074646 | wavemodel.py |
| 19198.777493473743 |  OH |    1 |    32 |    200.737055046664 | wavemodel.py |
| 19255.561794829035 |  OH |    1 |    32 |  460.00728114563475 | wavemodel.py |
|  19355.40210950156 |  OH |    1 |    32 |  127.75297309419783 | wavemodel.py |
| 19404.473165416308 |  OH |    1 |    32 |  246.42924511464122 | wavemodel.py |
| 19523.772060519594 |  OH |    1 |    32 |  58.754296938937316 | wavemodel.py |
| 19533.945511022215 |  OH |    1 |    32 |    4.64222663627241 | wavemodel.py |
| 19546.426389055596 |  OH |    1 |    32 |   2.493959540540431 | wavemodel.py |
| 19562.135880775688 |  OH |    1 |    32 |  16.756543918769363 | wavemodel.py |
| 19566.351332572667 |  OH |    1 |    32 |   91.86378756674591 | wavemodel.py |
|  19578.56282534976 |  OH |    1 |    32 |   9.073560744708384 | wavemodel.py |
| 19598.769376380184 |  OH |    1 |    32 |   46.28257789454019 | wavemodel.py |
|  19624.07970136142 |  OH |    1 |    32 |   24.29372467620069 | wavemodel.py |
| 19647.829174940136 |  OH |    1 |    32 |  114.72379504528787 | wavemodel.py |
| 19683.370354244962 |  OH |    1 |    32 |   52.23062540481281 | wavemodel.py |
| 19707.357765658257 |  OH |    1 |    32 |  193.16175507658292 | wavemodel.py |
|  19741.63398423152 |  OH |    1 |    32 |  27.411897800666818 | wavemodel.py |
| 19756.906867773094 |  OH |    1 |    32 |   80.42288288958922 | wavemodel.py |
| 19777.259922431498 |  OH |    1 |    32 |  211.57841059823176 | wavemodel.py |
|  19845.14487940775 |  OH |    1 |    32 |   76.71961036776383 | wavemodel.py |
| 19897.594172416695 |  OH |    1 |    32 |  5.3805594981050495 | wavemodel.py |
|  19930.46230964651 |  OH |    1 |    32 |   6.375788570526189 | wavemodel.py |
| 20013.520848096414 |  OH |    1 |    32 |   533.3563800830628 | wavemodel.py |
| 20030.298998782808 |  OH |    1 |    32 |  18.725299520784183 | wavemodel.py |
| 20038.680043177123 |  OH |    1 |    32 |  218.33326197710514 | wavemodel.py |
| 20063.060902489102 |  OH |    1 |    32 |   7.318029166539308 | wavemodel.py |
|  20074.47379377108 |  OH |    1 |    32 |   82.40137022729249 | wavemodel.py |
| 20108.196058890204 |  OH |    1 |    32 |   3.073598733900893 | wavemodel.py |
|  20121.46658202329 |  OH |    1 |    32 |   27.22186336716264 | wavemodel.py |
| 20133.492100950516 |  OH |    1 |    32 |  1.2717330277669892 | wavemodel.py |
|  20166.54038488429 |  OH |    1 |    32 |  0.9705263382791236 | wavemodel.py |
| 20180.071783316354 |  OH |    1 |    32 |   7.167232454432408 | wavemodel.py |
|  20198.73964957156 |  OH |    1 |    32 |   114.2030179737415 | wavemodel.py |
|  20237.10311092229 |  OH |    1 |    32 | 0.30215970776664475 | wavemodel.py |
| 20250.678604859677 |  OH |    1 |    32 |  1.8448332698578092 | wavemodel.py |
| 20281.374606500933 |  OH |    1 |    32 |   399.6572195444858 | wavemodel.py |
|  20333.66625713209 |  OH |    1 |    32 |  0.3523210806460834 | wavemodel.py |
|  20345.05012547112 |  OH |    1 |    32 |  160.71338668119438 | wavemodel.py |
|  20418.25247251848 |  OH |    1 |    32 |   440.5995729998595 | wavemodel.py |
| 20504.959959303775 |  OH |    1 |    32 |  150.12400905921666 | wavemodel.py |
| 20569.161154820118 |  OH |    1 |    32 |   347.3292185177124 | wavemodel.py |
|  20678.48772534288 |  OH |    1 |    32 |   92.04373834423427 | wavemodel.py |
| 20734.672839771705 |  OH |    1 |    32 |   185.4576731538731 | wavemodel.py |
|  20865.94007336801 |  OH |    1 |    32 |   43.41005709357412 | wavemodel.py |
| 20915.275676841884 |  OH |    1 |    32 |   74.49975134895777 | wavemodel.py |
|   21011.3475973713 |  OH |    1 |    32 |  0.7181576604782188 | wavemodel.py |
| 21018.204975362554 |  OH |    1 |    32 |  3.2217344846852285 | wavemodel.py |
| 21032.009127942605 |  OH |    1 |    32 |  1.7194595428360453 | wavemodel.py |
| 21039.002614377187 |  OH |    1 |    32 |  10.947016939530815 | wavemodel.py |
| 21059.172685221492 |  OH |    1 |    32 |   5.936981818093339 | wavemodel.py |
| 21068.111964569718 |  OH |    1 |    32 |  17.376836471717652 | wavemodel.py |
| 21073.612814336808 |  OH |    1 |    32 |   32.57792570707583 | wavemodel.py |
| 21102.362506205893 |  OH |    1 |    32 |  14.396528041554836 | wavemodel.py |
| 21111.439430982762 |  OH |    1 |    32 |   22.97233012930621 | wavemodel.py |
| 21121.620269264316 |  OH |    1 |    32 |   71.14942264626517 | wavemodel.py |
|  21161.89120101431 |  OH |    1 |    32 |  31.096759825080074 | wavemodel.py |
|  21182.33735973642 |  OH |    1 |    32 |  118.36066766311784 | wavemodel.py |
| 21238.219506381753 |  OH |    1 |    32 |    46.4748207336767 | wavemodel.py |
|  21255.39271421584 |  OH |    1 |    32 |  128.88619097123396 | wavemodel.py |
| 21284.860183553123 |  OH |    1 |    32 |  4.7496661373240485 | wavemodel.py |
| 21323.826764348618 |  OH |    1 |    32 |    5.75684298866949 | wavemodel.py |
| 21331.791866647014 |  OH |    1 |    32 |  43.712297934559864 | wavemodel.py |
|  21513.04194120883 |  OH |    1 |    32 |  320.58683355389354 | wavemodel.py |
| 21534.540797676567 |  OH |    1 |    32 |   10.48044765405379 | wavemodel.py |
|  21543.40122073719 |  OH |    1 |    32 |  122.76606269469887 | wavemodel.py |
| 21573.664875055943 |  OH |    1 |    32 |   4.413532528276963 | wavemodel.py |
| 21586.532764688793 |  OH |    1 |    32 |   46.97462782636857 | wavemodel.py |
| 21628.084815355356 |  OH |    1 |    32 |  1.8271617611883109 | wavemodel.py |
| 21643.135061573885 |  OH |    1 |    32 |  17.446662284606017 | wavemodel.py |
|  21697.68063638563 |  OH |    1 |    32 |  0.5980089571775054 | wavemodel.py |
|  21717.02150986478 |  OH |    1 |    32 |   74.57389088556596 | wavemodel.py |
| 21798.903793387854 |  OH |    1 |    32 |   1.424905983845174 | wavemodel.py |
| 21808.263180343678 |  OH |    1 |    32 |  245.63353487503036 | wavemodel.py |
| 21879.488560577418 |  OH |    1 |    32 |   97.33859026380846 | wavemodel.py |
|  21899.14078426692 |  OH |    1 |    32 |  0.2345628741507546 | wavemodel.py |
|  21961.62989791092 |  OH |    1 |    32 |   293.0218825959155 | wavemodel.py |
|  22058.38476252878 |  OH |    1 |    32 |   91.01303117749991 | wavemodel.py |
| 22131.556824082792 |  OH |    1 |    32 |   218.5943939710771 | wavemodel.py |
| 22253.881031917772 |  OH |    1 |    32 |   64.55309378641223 | wavemodel.py |
| 22318.809788456758 |  OH |    1 |    32 |  119.61434821850918 | wavemodel.py |
|  22466.39419035434 |  OH |    1 |    32 |  31.305465036882577 | wavemodel.py |
| 22524.106862106903 |  OH |    1 |    32 |  52.618638303623115 | wavemodel.py |
| 22696.595319341544 |  OH |    1 |    32 |  13.229702059318953 | wavemodel.py |
| 22748.225522258843 |  OH |    1 |    32 |   17.08906094250482 | wavemodel.py |
|  22945.35193102812 |  OH |    1 |    32 |   3.973967682049214 | wavemodel.py |
| 22991.898646164303 |  OH |    1 |    32 |   4.662480269549693 | wavemodel.py |
|   23172.4936697931 |  OH |    1 |    32 |  0.4343227145866606 | wavemodel.py |
| 23213.643846825253 |  OH |    1 |    32 |  0.9791629251051028 | wavemodel.py |
| 23225.912537287124 |  OH |    1 |    32 |   3.392635138080509 | wavemodel.py |
| 23233.024468238666 |  OH |    1 |    32 |   1.486815783189844 | wavemodel.py |
| 23238.252037102204 |  OH |    1 |    32 |  1.6834042804645892 | wavemodel.py |
| 23255.287781608225 |  OH |    1 |    32 |  1.0006793795355917 | wavemodel.py |
|  23257.69550617097 |  OH |    1 |    32 |  1.0089258481602237 | wavemodel.py |
| 23291.220089728053 |  OH |    1 |    32 |  0.5412394996107164 | wavemodel.py |
| 23318.812067156174 |  OH |    1 |    32 | 0.27724151072964043 | wavemodel.py |
|  23357.60458013769 |  OH |    1 |    32 |  0.5273654284211282 | wavemodel.py |
|  23395.14237791665 |  OH |    1 |    32 |  0.8247383648372315 | wavemodel.py |
| 23409.669673947083 |  OH |    1 |    32 |  1.3901194681387405 | wavemodel.py |
| 23418.032335549615 |  OH |    1 |    32 |  1.4139580882515532 | wavemodel.py |
| 23426.860983940725 |  OH |    1 |    32 |   5.144097921748927 | wavemodel.py |
|  23456.70080322209 |  OH |    1 |    32 |  1.9540317556287936 | wavemodel.py |
|  23482.59570401124 |  OH |    1 |    32 |  0.5359320239532415 | wavemodel.py |
| 23504.016583303623 |  OH |    1 |    32 |   3.676712571996278 | wavemodel.py |
|  23514.44285420069 |  OH |    1 |    32 |  0.5420438497693656 | wavemodel.py |
| 23523.036601566993 |  OH |    1 |    32 |   7.478989079315868 | wavemodel.py |
| 23530.994261296983 |  OH |    1 |    32 |  12.435732927617622 | wavemodel.py |
| 23575.391769651545 |  OH |    1 |    32 |   1.586000289397572 | wavemodel.py |
|  23591.81297661213 |  OH |    1 |    32 |   3.134037107214543 | wavemodel.py |
|  23646.18548294269 |  OH |    1 |    32 |   5.055689160427095 | wavemodel.py |
| 23678.831676739002 |  OH |    1 |    32 |   5.265220855003027 | wavemodel.py |
| 23695.770808898527 |  OH |    1 |    32 |   5.362955821631024 | wavemodel.py |
|  23713.39265901478 |  OH |    1 |    32 |   4.812184302314302 | wavemodel.py |
| 23720.417623620695 |  OH |    1 |    32 |   12.17325902329611 | wavemodel.py |
| 23736.096450415567 |  OH |    1 |    32 |  0.3652333163365047 | wavemodel.py |
| 23771.803943181196 |  OH |    1 |    32 |   6.520543996598926 | wavemodel.py |
| 23788.612386685007 |  OH |    1 |    32 |   32.10670655438257 | wavemodel.py |
| 23802.952991359885 |  OH |    1 |    32 |   1.801833394180612 | wavemodel.py |
| 23814.581197719926 |  OH |    1 |    32 |  2.5389442016669372 | wavemodel.py |
|  23832.62851557006 |  OH |    1 |    32 |  1.2866052807286241 | wavemodel.py |
| 23840.823016400976 |  OH |    1 |    32 |  12.459711188958718 | wavemodel.py |
| 23846.882694226824 |  OH |    1 |    32 |   30.18411682620416 | wavemodel.py |
| 23866.291626547794 |  OH |    1 |    32 |   16.95895583186582 | wavemodel.py |
| 23888.011453774383 |  OH |    1 |    32 |   32.59785143997691 | wavemodel.py |
| 23921.527664985126 |  OH |    1 |    32 |   50.01549761040725 | wavemodel.py |
| 23950.821193104108 |  OH |    1 |    32 |   2.913751275836446 | wavemodel.py |
|  23974.13213285116 |  OH |    1 |    32 |  24.526813998333086 | wavemodel.py |
| 24010.293823642107 |  OH |    1 |    32 |   6.541677139073178 | wavemodel.py |
|   24024.5547827579 |  OH |    1 |    32 |  1.3305097211334616 | wavemodel.py |
| 24049.328649872867 |  OH |    1 |    32 |  47.190061809582446 | wavemodel.py |
| 24067.796512779336 |  OH |    1 |    32 |   5.046368831290829 | wavemodel.py |
| 24076.452983291176 |  OH |    1 |    32 |   30.21103295282083 | wavemodel.py |
|  24083.21241072504 |  OH |    1 |    32 |  20.510785344220004 | wavemodel.py |
|  24105.56839405225 |  OH |    1 |    32 |   25.68110711731559 | wavemodel.py |
|  24124.34842843331 |  OH |    1 |    32 |   16.38261746172074 | wavemodel.py |
| 24149.913941139548 |  OH |    1 |    32 |   39.39158312119832 | wavemodel.py |
| 24167.649117374236 |  OH |    1 |    32 |  120.73190581323533 | wavemodel.py |
| 24193.284980061366 |  OH |    1 |    32 |   87.24821678155833 | wavemodel.py |
|  24198.39655539013 |  OH |    1 |    32 |  107.76214065575988 | wavemodel.py |
| 24227.262057599015 |  OH |    1 |    32 |    9.06680916481477 | wavemodel.py |
| 24247.577875119165 |  OH |    1 |    32 |   26.08962252772227 | wavemodel.py |
| 24257.449263799856 |  OH |    1 |    32 |   2.407869408567475 | wavemodel.py |
| 24270.388749954214 |  OH |    1 |    32 |   37.56747483368775 | wavemodel.py |
|  24340.15550015796 |  OH |    1 |    32 |  40.611812066898125 | wavemodel.py |
| 24360.992319523728 |  OH |    1 |    32 |  452.60628022659034 | wavemodel.py |
| 24368.870386506882 |  OH |    1 |    32 |  141.74850146306414 | wavemodel.py |
| 24436.008866235097 |  OH |    1 |    32 |   14.47728609325981 | wavemodel.py |
